zipcode,state,state_fips,county,county_fips,county_population,county_urban_pct
38879,MS,28,Lee County,081,82910,54.64
38880,MS,28,Prentiss County,117,25276,23.94
38901,MS,28,Grenada County,043,21906,47.85
38902,MS,28,Grenada County,043,21906,47.85
38913,MS,28,Calhoun County,013,14962,0
38914,MS,28,Calhoun County,013,14962,0
38915,MS,28,Calhoun County,013,14962,0
38916,MS,28,Calhoun County,013,14962,0
38917,MS,28,Carroll County,015,10597,0
38920,MS,28,Tallahatchie County,135,15378,19.05
38921,MS,28,Tallahatchie County,135,15378,19.05
38922,MS,28,Yalobusha County,161,12678,20.68
38923,MS,28,Carroll County,015,10597,0
38924,MS,28,Holmes County,051,19198,13.15
38925,MS,28,Montgomery County,097,10925,40.16
38926,MS,28,Grenada County,043,21906,47.85
38927,MS,28,Tallahatchie County,135,15378,19.05
38928,MS,28,Tallahatchie County,135,15378,19.05
38929,MS,28,Grenada County,043,21906,47.85
38930,MS,28,Leflore County,083,32317,82.32
38935,MS,28,Leflore County,083,32317,82.32
38940,MS,28,Grenada County,043,21906,47.85
38941,MS,28,Leflore County,083,32317,82.32
38943,MS,28,Carroll County,015,10597,0
38944,MS,28,Leflore County,083,32317,82.32
38945,MS,28,Leflore County,083,32317,82.32
38946,MS,28,Leflore County,083,32317,82.32
38947,MS,28,Carroll County,015,10597,0
38948,MS,28,Yalobusha County,161,12678,20.68
38949,MS,28,Lafayette County,071,47351,54.42
38950,MS,28,Tallahatchie County,135,15378,19.05
38951,MS,28,Calhoun County,013,14962,0
38952,MS,28,Leflore County,083,32317,82.32
38953,MS,28,Tallahatchie County,135,15378,19.05
38954,MS,28,Leflore County,083,32317,82.32
38955,MS,28,Webster County,155,10253,0
38957,MS,28,Tallahatchie County,135,15378,19.05
38958,MS,28,Leflore County,083,32317,82.32
38959,MS,28,Leflore County,083,32317,82.32
38960,MS,28,Grenada County,043,21906,47.85
38961,MS,28,Yalobusha County,161,12678,20.68
38962,MS,28,Tallahatchie County,135,15378,19.05
38963,MS,28,Tallahatchie County,135,15378,19.05
38964,MS,28,Quitman County,119,8223,43
38965,MS,28,Yalobusha County,161,12678,20.68
38966,MS,28,Tallahatchie County,135,15378,19.05
38967,MS,28,Montgomery County,097,10925,40.16
39038,MS,28,Humphreys County,053,9375,50.15
39039,MS,28,Yazoo County,163,28065,55.39
39040,MS,28,Yazoo County,163,28065,55.39
39041,MS,28,Hinds County,049,245285,84.72
39042,MS,28,Rankin County,121,141617,66.09
39043,MS,28,Rankin County,121,141617,66.09
39044,MS,28,Simpson County,127,27503,15.16
39045,MS,28,Madison County,089,95203,72.02
39046,MS,28,Madison County,089,95203,72.02
39047,MS,28,Rankin County,121,141617,66.09
39051,MS,28,Leake County,079,23805,18.81
39054,MS,28,Sharkey County,125,4916,0
39056,MS,28,Hinds County,049,245285,84.72
39057,MS,28,Newton County,101,21720,12.94
39058,MS,28,Hinds County,049,245285,84.72
39059,MS,28,Copiah County,029,29449,34.42
39060,MS,28,Hinds County,049,245285,84.72
39061,MS,28,Sharkey County,125,4916,0
39062,MS,28,Simpson County,127,27503,15.16
39063,MS,28,Holmes County,051,19198,13.15
39066,MS,28,Hinds County,049,245285,84.72
39067,MS,28,Attala County,007,19564,35.69
39069,MS,28,Jefferson County,063,7726,0
39071,MS,28,Madison County,089,95203,72.02
39072,MS,28,Hinds County,049,245285,84.72
39073,MS,28,Rankin County,121,141617,66.09
39074,MS,28,Scott County,123,28264,27.83
39077,MS,28,Copiah County,029,29449,34.42
39078,MS,28,Copiah County,029,29449,34.42
39079,MS,28,Holmes County,051,19198,13.15
39080,MS,28,Scott County,123,28264,27.83
39081,MS,28,Jefferson County,063,7726,0
39082,MS,28,Simpson County,127,27503,15.16
39083,MS,28,Copiah County,029,29449,34.42
39086,MS,28,Claiborne County,021,9604,0
39087,MS,28,Scott County,123,28264,27.83
39088,MS,28,Yazoo County,163,28065,55.39
39090,MS,28,Attala County,007,19564,35.69
39092,MS,28,Scott County,123,28264,27.83
39094,MS,28,Leake County,079,23805,18.81
39095,MS,28,Holmes County,051,19198,13.15
39096,MS,28,Claiborne County,021,9604,0
39097,MS,28,Humphreys County,053,9375,50.15
39098,MS,28,Scott County,123,28264,27.83
39107,MS,28,Attala County,007,19564,35.69
39108,MS,28,Attala County,007,19564,35.69
39109,MS,28,Leake County,079,23805,18.81
39110,MS,28,Madison County,089,95203,72.02
39111,MS,28,Simpson County,127,27503,15.16
39113,MS,28,Issaquena County,055,1406,0
39114,MS,28,Simpson County,127,27503,15.16
39115,MS,28,Humphreys County,053,9375,50.15
39116,MS,28,Smith County,129,16491,0
39117,MS,28,Scott County,123,28264,27.83
39119,MS,28,Covington County,031,19568,0
39120,MS,28,Adams County,001,32297,62.77
39121,MS,28,Adams County,001,32297,62.77
39122,MS,28,Adams County,001,32297,62.77
39130,MS,28,Madison County,089,95203,72.02
39140,MS,28,Lawrence County,077,12929,0
39144,MS,28,Claiborne County,021,9604,0
39145,MS,28,Rankin County,121,141617,66.09
39146,MS,28,Holmes County,051,19198,13.15
39148,MS,28,Rankin County,121,141617,66.09
39149,MS,28,Simpson County,127,27503,15.16
39150,MS,28,Claiborne County,021,9604,0
39151,MS,28,Rankin County,121,141617,66.09
39152,MS,28,Smith County,129,16491,0
39153,MS,28,Smith County,129,16491,0
39154,MS,28,Hinds County,049,245285,84.72
39156,MS,28,Warren County,149,48773,59.11
39157,MS,28,Madison County,089,95203,72.02
39158,MS,28,Madison County,089,95203,72.02
39159,MS,28,Sharkey County,125,4916,0
39160,MS,28,Attala County,007,19564,35.69
39161,MS,28,Rankin County,121,141617,66.09
39162,MS,28,Yazoo County,163,28065,55.39
39163,MS,28,Madison County,089,95203,72.02
39165,MS,28,Adams County,001,32297,62.77
39166,MS,28,Humphreys County,053,9375,50.15
39167,MS,28,Rankin County,121,141617,66.09
39168,MS,28,Smith County,129,16491,0
39169,MS,28,Holmes County,051,19198,13.15
39170,MS,28,Hinds County,049,245285,84.72
39171,MS,28,Leake County,079,23805,18.81
39173,MS,28,Yazoo County,163,28065,55.39
39174,MS,28,Madison County,089,95203,72.02
39175,MS,28,Hinds County,049,245285,84.72
39176,MS,28,Carroll County,015,10597,0
39177,MS,28,Issaquena County,055,1406,0
39179,MS,28,Yazoo County,163,28065,55.39
39180,MS,28,Warren County,149,48773,59.11
39181,MS,28,Warren County,149,48773,59.11
39182,MS,28,Warren County,149,48773,59.11
39183,MS,28,Warren County,149,48773,59.11
39189,MS,28,Leake County,079,23805,18.81
39190,MS,28,Adams County,001,32297,62.77
39191,MS,28,Copiah County,029,29449,34.42
39192,MS,28,Attala County,007,19564,35.69
39193,MS,28,Rankin County,121,141617,66.09
39194,MS,28,Yazoo County,163,28065,55.39
39201,MS,28,Hinds County,049,245285,84.72
39202,MS,28,Hinds County,049,245285,84.72
39203,MS,28,Hinds County,049,245285,84.72
39204,MS,28,Hinds County,049,245285,84.72
39205,MS,28,Hinds County,049,245285,84.72
39206,MS,28,Hinds County,049,245285,84.72
39207,MS,28,Hinds County,049,245285,84.72
39208,MS,28,Rankin County,121,141617,66.09
39209,MS,28,Hinds County,049,245285,84.72
39210,MS,28,Hinds County,049,245285,84.72
39211,MS,28,Hinds County,049,245285,84.72
39212,MS,28,Hinds County,049,245285,84.72
39213,MS,28,Hinds County,049,245285,84.72
39215,MS,28,Hinds County,049,245285,84.72
39216,MS,28,Hinds County,049,245285,84.72
39217,MS,28,Hinds County,049,245285,84.72
39218,MS,28,Rankin County,121,141617,66.09
39225,MS,28,Hinds County,049,245285,84.72
39232,MS,28,Rankin County,121,141617,66.09
39235,MS,28,Hinds County,049,245285,84.72
39236,MS,28,Hinds County,049,245285,84.72
39250,MS,28,Hinds County,049,245285,84.72
39269,MS,28,Hinds County,049,245285,84.72
39271,MS,28,Hinds County,049,245285,84.72
39272,MS,28,Hinds County,049,245285,84.72
39282,MS,28,Hinds County,049,245285,84.72
39283,MS,28,Hinds County,049,245285,84.72
39284,MS,28,Hinds County,049,245285,84.72
39286,MS,28,Hinds County,049,245285,84.72
39288,MS,28,Rankin County,121,141617,66.09
39289,MS,28,Hinds County,049,245285,84.72
39296,MS,28,Hinds County,049,245285,84.72
39298,MS,28,Hinds County,049,245285,84.72
39301,MS,28,Lauderdale County,075,80261,51.74
39302,MS,28,Lauderdale County,075,80261,51.74
39303,MS,28,Lauderdale County,075,80261,51.74
39304,MS,28,Lauderdale County,075,80261,51.74
39305,MS,28,Lauderdale County,075,80261,51.74
39307,MS,28,Lauderdale County,075,80261,51.74
39309,MS,28,Lauderdale County,075,80261,51.74
39320,MS,28,Lauderdale County,075,80261,51.74
39322,MS,28,Wayne County,153,20747,20.36
39323,MS,28,Newton County,101,21720,12.94
39324,MS,28,Wayne County,153,20747,20.36
39325,MS,28,Lauderdale County,075,80261,51.74
39326,MS,28,Lauderdale County,075,80261,51.74
39327,MS,28,Newton County,101,21720,12.94
39328,MS,28,Kemper County,069,10456,0
39330,MS,28,Clarke County,023,16732,0
39332,MS,28,Newton County,101,21720,12.94
39335,MS,28,Lauderdale County,075,80261,51.74
39336,MS,28,Newton County,101,21720,12.94
39337,MS,28,Newton County,101,21720,12.94
39338,MS,28,Jasper County,061,17062,0
39339,MS,28,Winston County,159,19198,24.09
39341,MS,28,Noxubee County,103,11545,25.97
39342,MS,28,Lauderdale County,075,80261,51.74
39345,MS,28,Newton County,101,21720,12.94
39346,MS,28,Winston County,159,19198,24.09
39347,MS,28,Jasper County,061,17062,0
39348,MS,28,Jasper County,061,17062,0
39350,MS,28,Neshoba County,099,29676,26.15
39352,MS,28,Kemper County,069,10456,0
39354,MS,28,Kemper County,069,10456,0
39355,MS,28,Clarke County,023,16732,0
39356,MS,28,Jasper County,061,17062,0
39358,MS,28,Kemper County,069,10456,0
39359,MS,28,Scott County,123,28264,27.83
39360,MS,28,Clarke County,023,16732,0
39361,MS,28,Noxubee County,103,11545,25.97
39362,MS,28,Wayne County,153,20747,20.36
39363,MS,28,Clarke County,023,16732,0
39364,MS,28,Lauderdale County,075,80261,51.74
39365,MS,28,Neshoba County,099,29676,26.15
39366,MS,28,Jasper County,061,17062,0
39367,MS,28,Wayne County,153,20747,20.36
39401,MS,28,Forrest County,035,74934,70.36
39402,MS,28,Lamar County,073,55658,49.64
39403,MS,28,Forrest County,035,74934,70.36
39404,MS,28,Forrest County,035,74934,70.36
39406,MS,28,Forrest County,035,74934,70.36
39407,MS,28,Forrest County,035,74934,70.36
39421,MS,28,Jefferson Davis County,065,12487,0
39422,MS,28,Jasper County,061,17062,0
39423,MS,28,Perry County,111,12250,0
39425,MS,28,Forrest County,035,74934,70.36
39426,MS,28,Pearl River County,109,55834,30.07
39427,MS,28,Jefferson Davis County,065,12487,0
39428,MS,28,Covington County,031,19568,0
39429,MS,28,Marion County,091,27088,26.93
39436,MS,28,Jones County,067,67761,38.56
39437,MS,28,Jones County,067,67761,38.56
39439,MS,28,Jasper County,061,17062,0
39440,MS,28,Jones County,067,67761,38.56
39441,MS,28,Jones County,067,67761,38.56
39442,MS,28,Jones County,067,67761,38.56
39443,MS,28,Jones County,067,67761,38.56
39451,MS,28,Greene County,041,14400,0
39452,MS,28,George County,039,22578,11.68
39455,MS,28,Lamar County,073,55658,49.64
39456,MS,28,Greene County,041,14400,0
39457,MS,28,Pearl River County,109,55834,30.07
39459,MS,28,Jones County,067,67761,38.56
39460,MS,28,Jasper County,061,17062,0
39461,MS,28,Greene County,041,14400,0
39462,MS,28,Perry County,111,12250,0
39463,MS,28,Pearl River County,109,55834,30.07
39464,MS,28,Jones County,067,67761,38.56
39465,MS,28,Forrest County,035,74934,70.36
39466,MS,28,Pearl River County,109,55834,30.07
39470,MS,28,Pearl River County,109,55834,30.07
39474,MS,28,Jefferson Davis County,065,12487,0
39475,MS,28,Lamar County,073,55658,49.64
39476,MS,28,Perry County,111,12250,0
39477,MS,28,Jones County,067,67761,38.56
39478,MS,28,Marion County,091,27088,26.93
39479,MS,28,Covington County,031,19568,0
39480,MS,28,Jones County,067,67761,38.56
39481,MS,28,Jasper County,061,17062,0
39482,MS,28,Lamar County,073,55658,49.64
39483,MS,28,Marion County,091,27088,26.93
39501,MS,28,Harrison County,047,187105,77.16
39502,MS,28,Harrison County,047,187105,77.16
39503,MS,28,Harrison County,047,187105,77.16
39505,MS,28,Harrison County,047,187105,77.16
39506,MS,28,Harrison County,047,187105,77.16
39507,MS,28,Harrison County,047,187105,77.16
39520,MS,28,Hancock County,045,43929,57.44
39521,MS,28,Hancock County,045,43929,57.44
39522,MS,28,Hancock County,045,43929,57.44
39525,MS,28,Hancock County,045,43929,57.44
39529,MS,28,Hancock County,045,43929,57.44
39530,MS,28,Harrison County,047,187105,77.16
39531,MS,28,Harrison County,047,187105,77.16
39532,MS,28,Harrison County,047,187105,77.16
39533,MS,28,Harrison County,047,187105,77.16
39534,MS,28,Harrison County,047,187105,77.16
39535,MS,28,Harrison County,047,187105,77.16
39540,MS,28,Harrison County,047,187105,77.16
39552,MS,28,Jackson County,059,139668,72.74
39553,MS,28,Jackson County,059,139668,72.74
39555,MS,28,Jackson County,059,139668,72.74
39556,MS,28,Hancock County,045,43929,57.44
39558,MS,28,Hancock County,045,43929,57.44
39560,MS,28,Harrison County,047,187105,77.16
39561,MS,28,Stone County,131,17786,21.19
39562,MS,28,Jackson County,059,139668,72.74
39563,MS,28,Jackson County,059,139668,72.74
39564,MS,28,Jackson County,059,139668,72.74
39565,MS,28,Jackson County,059,139668,72.74
39566,MS,28,Jackson County,059,139668,72.74
39567,MS,28,Jackson County,059,139668,72.74
39568,MS,28,Jackson County,059,139668,72.74
39569,MS,28,Jackson County,059,139668,72.74
39571,MS,28,Harrison County,047,187105,77.16
39572,MS,28,Hancock County,045,43929,57.44
39573,MS,28,Stone County,131,17786,21.19
39574,MS,28,Harrison County,047,187105,77.16
39576,MS,28,Hancock County,045,43929,57.44
39577,MS,28,Stone County,131,17786,21.19
39581,MS,28,Jackson County,059,139668,72.74
39595,MS,28,Jackson County,059,139668,72.74
39601,MS,28,Lincoln County,085,34869,30.5
39602,MS,28,Lincoln County,085,34869,30.5
39603,MS,28,Lincoln County,085,34869,30.5
39629,MS,28,Lincoln County,085,34869,30.5
39630,MS,28,Franklin County,037,8118,0
39631,MS,28,Wilkinson County,157,9878,0
39632,MS,28,Pike County,113,40404,40.56
39633,MS,28,Wilkinson County,157,9878,0
39635,MS,28,Pike County,113,40404,40.56
39638,MS,28,Amite County,005,13131,0
39641,MS,28,Walthall County,147,15443,0
39643,MS,28,Marion County,091,27088,26.93
39645,MS,28,Amite County,005,13131,0
39647,MS,28,Franklin County,037,8118,0
39648,MS,28,Pike County,113,40404,40.56
39649,MS,28,Pike County,113,40404,40.56
39652,MS,28,Pike County,113,40404,40.56
39653,MS,28,Franklin County,037,8118,0
39654,MS,28,Lawrence County,077,12929,0
39656,MS,28,Jefferson Davis County,065,12487,0
39657,MS,28,Pike County,113,40404,40.56
39661,MS,28,Franklin County,037,8118,0
39662,MS,28,Lincoln County,085,34869,30.5
39663,MS,28,Lawrence County,077,12929,0
39664,MS,28,Amite County,005,13131,0
39665,MS,28,Lawrence County,077,12929,0
39666,MS,28,Pike County,113,40404,40.56
39667,MS,28,Walthall County,147,15443,0
39668,MS,28,Jefferson County,063,7726,0
39669,MS,28,Wilkinson County,157,9878,0
39701,MS,28,Lowndes County,087,59779,57.4
39702,MS,28,Lowndes County,087,59779,57.4
39703,MS,28,Lowndes County,087,59779,57.4
39704,MS,28,Lowndes County,087,59779,57.4
39705,MS,28,Lowndes County,087,59779,57.4
39710,MS,28,Lowndes County,087,59779,57.4
39730,MS,28,Monroe County,095,36989,30.37
39735,MS,28,Choctaw County,019,8547,0
39736,MS,28,Lowndes County,087,59779,57.4
39737,MS,28,Webster County,155,10253,0
39739,MS,28,Noxubee County,103,11545,25.97
39740,MS,28,Lowndes County,087,59779,57.4
39741,MS,28,Clay County,025,20634,44.46
39743,MS,28,Lowndes County,087,59779,57.4
39744,MS,28,Webster County,155,10253,0
39745,MS,28,Choctaw County,019,8547,0
39746,MS,28,Monroe County,095,36989,30.37
39747,MS,28,Montgomery County,097,10925,40.16
39750,MS,28,Webster County,155,10253,0
39751,MS,28,Webster County,155,10253,0
39752,MS,28,Webster County,155,10253,0
39753,MS,28,Lowndes County,087,59779,57.4
39754,MS,28,Clay County,025,20634,44.46
39755,MS,28,Clay County,025,20634,44.46
39756,MS,28,Clay County,025,20634,44.46
39759,MS,28,Oktibbeha County,105,47671,63.58
39760,MS,28,Oktibbeha County,105,47671,63.58
39762,MS,28,Oktibbeha County,105,47671,63.58
39766,MS,28,Lowndes County,087,59779,57.4
39767,MS,28,Webster County,155,10253,0
39769,MS,28,Oktibbeha County,105,47671,63.58
39771,MS,28,Webster County,155,10253,0
39772,MS,28,Choctaw County,019,8547,0
39773,MS,28,Clay County,025,20634,44.46
39776,MS,28,Chickasaw County,017,17392,14.7
39813,GA,13,Calhoun County,037,6694,0
39815,GA,13,Decatur County,087,27842,43.52
39817,GA,13,Decatur County,087,27842,43.52
39818,GA,13,Decatur County,087,27842,43.52
39819,GA,13,Decatur County,087,27842,43.52
39823,GA,13,Early County,099,11008,34.05
39824,GA,13,Clay County,061,3183,0
39825,GA,13,Decatur County,087,27842,43.52
39826,GA,13,Terrell County,273,9315,47.94
39827,GA,13,Grady County,131,25011,37.64
39828,GA,13,Grady County,131,25011,37.64
39829,GA,13,Grady County,131,25011,37.64
39832,GA,13,Early County,099,11008,34.05
39834,GA,13,Decatur County,087,27842,43.52
39836,GA,13,Randolph County,243,7719,49.37
39837,GA,13,Miller County,201,6125,0
39840,GA,13,Randolph County,243,7719,49.37
39841,GA,13,Early County,099,11008,34.05
39842,GA,13,Terrell County,273,9315,47.94
39845,GA,13,Seminole County,253,8729,31.45
39846,GA,13,Calhoun County,037,6694,0
39851,GA,13,Clay County,061,3183,0
39852,GA,13,Decatur County,087,27842,43.52
39854,GA,13,Quitman County,239,2513,26.9
39859,GA,13,Seminole County,253,8729,31.45
39861,GA,13,Early County,099,11008,34.05
39862,GA,13,Calhoun County,037,6694,0
39866,GA,13,Calhoun County,037,6694,0
39867,GA,13,Clay County,061,3183,0
39870,GA,13,Baker County,007,3451,0
39877,GA,13,Terrell County,273,9315,47.94
39885,GA,13,Terrell County,273,9315,47.94
39886,GA,13,Randolph County,243,7719,49.37
39897,GA,13,Grady County,131,25011,37.64
39901,GA,13,Fulton County,121,920581,98.92
40003,KY,21,Shelby County,211,42074,52.99
40004,KY,21,Nelson County,179,43437,43.06
40006,KY,21,Trimble County,223,8809,5.3
40007,KY,21,Henry County,103,15416,0
40008,KY,21,Nelson County,179,43437,43.06
40009,KY,21,Marion County,155,19820,28.49
40010,KY,21,Oldham County,185,60316,79.67
40011,KY,21,Henry County,103,15416,0
40012,KY,21,Nelson County,179,43437,43.06
40013,KY,21,Nelson County,179,43437,43.06
40014,KY,21,Oldham County,185,60316,79.67
40018,KY,21,Jefferson County,111,741096,98.63
40019,KY,21,Henry County,103,15416,0
40020,KY,21,Nelson County,179,43437,43.06
40022,KY,21,Shelby County,211,42074,52.99
40023,KY,21,Jefferson County,111,741096,98.63
40025,KY,21,Jefferson County,111,741096,98.63
40026,KY,21,Oldham County,185,60316,79.67
40027,KY,21,Jefferson County,111,741096,98.63
40031,KY,21,Oldham County,185,60316,79.67
40032,KY,21,Oldham County,185,60316,79.67
40033,KY,21,Marion County,155,19820,28.49
40036,KY,21,Henry County,103,15416,0
40037,KY,21,Marion County,155,19820,28.49
40040,KY,21,Washington County,229,11717,0
40041,KY,21,Jefferson County,111,741096,98.63
40045,KY,21,Trimble County,223,8809,5.3
40046,KY,21,Spencer County,215,17061,0
40047,KY,21,Bullitt County,029,74319,69.59
40048,KY,21,Nelson County,179,43437,43.06
40049,KY,21,Marion County,155,19820,28.49
40050,KY,21,Henry County,103,15416,0
40051,KY,21,Nelson County,179,43437,43.06
40052,KY,21,Nelson County,179,43437,43.06
40055,KY,21,Henry County,103,15416,0
40056,KY,21,Oldham County,185,60316,79.67
40057,KY,21,Henry County,103,15416,0
40058,KY,21,Henry County,103,15416,0
40059,KY,21,Jefferson County,111,741096,98.63
40060,KY,21,Marion County,155,19820,28.49
40061,KY,21,Washington County,229,11717,0
40062,KY,21,Marion County,155,19820,28.49
40063,KY,21,Marion County,155,19820,28.49
40065,KY,21,Shelby County,211,42074,52.99
40066,KY,21,Shelby County,211,42074,52.99
